item_id,pedido_id,produto_id,quantidade,preco_unitario,subtotal
9094494,388104,9169,1,762.77,762.77
9655335,388104,9351,1,740.81,740.81
8021784,411805,5609,2,720.8,1441.6
9780198,411805,1996,3,385.36,1156.08
3520982,411805,5292,3,277.61,832.83
6325029,580823,9985,3,621.85,1865.55
4332942,580823,1765,3,349.89,1049.67
5172251,580823,4078,1,148.91,148.91
8064663,921003,1149,3,659.69,1979.07
7281831,921003,2519,3,437.17,1311.51
9744004,695280,1681,1,357.29,357.29
1429806,695280,5746,1,384.68,384.68
8529057,695280,3727,2,451.24,902.48
1606205,695280,7199,3,440.4,1321.2
4716338,695280,3027,1,275.22,275.22
6345675,745847,2768,2,182.73,365.46
3690228,745847,8846,1,68.05,68.05
6203859,745847,8846,2,68.05,136.1
3569951,660769,3490,3,796.84,2390.52
9427193,961393,7359,3,83.91,251.73
1310021,511109,7235,2,98.11,196.22
6056976,514208,9196,1,221.01,221.01
9017639,514208,6591,1,983.16,983.16
4367058,514208,7777,1,738.13,738.13
5688695,991365,6918,2,365.93,731.86
8554363,991365,2118,1,366.04,366.04
5450534,386701,2166,2,299.82,599.64
2555661,386701,3825,2,125.95,251.9
4212040,386701,3363,3,46.78,140.34
2170970,645465,4550,2,297.02,594.04
3509075,154158,1131,3,877.77,2633.31
4625557,154158,7762,3,46.97,140.91
9122636,955665,1235,1,190.27,190.27
7096038,955665,1857,3,934.91,2804.73
6982974,955665,3544,3,41.67,125.01
6670346,955665,2805,1,738.33,738.33
6687307,462580,4913,3,525.66,1576.98
5576893,462580,8011,2,888.52,1777.04
3702443,462580,1522,2,564.44,1128.88
1195072,462580,1568,3,170.59,511.77
4681225,462580,5721,3,939.7,2819.1
9528048,826268,4142,3,113.15,339.45
4441845,826268,2914,1,24.44,24.44
7826751,266348,7405,2,562.73,1125.46
8065523,266348,3227,3,957.61,2872.83
4754748,266348,5274,2,241.3,482.6
1410293,875313,7146,3,252.85,758.55
4548368,875313,5746,2,384.68,769.36
8132286,875313,2227,2,91.96,183.92
7687759,875313,2382,3,336.87,1010.61
6529101,875313,8023,3,141.92,425.76
2452028,924630,7454,3,439.61,1318.83
6207282,924630,1889,2,85.74,171.48
1440093,924630,9571,1,416.11,416.11
9031762,499435,4732,3,455.79,1367.37
7101482,499435,7819,3,244.75,734.25
5630018,499435,3986,2,578.03,1156.06
1868954,499435,3899,3,270.82,812.46
2443014,499435,3084,2,772.27,1544.54
1175178,528144,3958,3,444.18,1332.54
2612984,528144,9184,2,803.95,1607.9
8588089,528144,9494,1,331.93,331.93
5862833,528144,7682,3,305.16,915.48
5525020,555542,4778,1,399.4,399.4
1620414,555542,2519,3,437.17,1311.51
5172769,555542,5361,2,668.01,1336.02
2166656,555542,5314,3,880.5,2641.5
6651269,229475,1061,3,280.59,841.77
3034365,229475,1008,3,593.36,1780.08
3645229,203496,8955,3,500.42,1501.26
5001003,203496,4227,2,870.6,1741.2
6071289,559301,9588,1,781.33,781.33
5917696,559301,7682,1,305.16,305.16
1084887,673292,3094,1,959.96,959.96
7503665,673292,1739,3,748.94,2246.82
4731793,673292,4793,3,622.92,1868.76
8025528,673292,1233,1,43.38,43.38
1632543,673292,5598,1,987.74,987.74
1270876,157567,2635,1,466.62,466.62
4410945,618538,3946,1,132.25,132.25
2724792,618538,9177,1,274.65,274.65
5332478,618538,4692,2,709.15,1418.3
4093668,608950,6576,2,663.07,1326.14
6335470,608950,8958,2,501.66,1003.32
6466321,283700,1225,2,722.41,1444.82
2784630,283700,2772,1,199.08,199.08
7682777,283700,3958,2,444.18,888.36
7628947,283700,6220,1,582.67,582.67
4333880,777651,8388,3,910.51,2731.53
5989913,357886,9192,2,423.15,846.3
5713041,357886,1235,3,190.27,570.81
4867933,357886,2624,3,978.27,2934.81
9653299,357886,1996,2,385.36,770.72
1357328,528094,1279,1,72.65,72.65
1562209,528094,9192,3,423.15,1269.45
4726974,528094,2772,1,199.08,199.08
4770073,528094,2805,3,738.33,2214.99
6440835,528094,2934,3,772.11,2316.33
7101809,528094,9338,1,219.57,219.57
2274895,274840,7121,3,34.29,102.87
8971283,274840,9657,2,814.61,1629.22
3941232,274840,3659,1,992.38,992.38
5300075,274840,8044,1,139.19,139.19
1979030,672788,6386,2,274.03,548.06
8479271,832039,2602,2,539.41,1078.82
4006720,832039,6486,3,218.29,654.87
9155926,130534,1450,2,572.14,1144.28
7586903,130534,2914,3,24.44,73.32
1229894,130534,2287,3,679.4,2038.2
7204556,130534,4230,1,122.25,122.25
4275267,130534,4814,3,680.42,2041.26
8834334,575079,1522,1,564.44,564.44
1889493,575079,8076,3,77.49,232.47
9915924,575079,2624,3,978.27,2934.81
8683825,575079,5994,3,917.53,2752.59
8020361,575079,1959,1,524.43,524.43
8957669,782689,9338,1,219.57,219.57
4735853,782689,3419,2,369.21,738.42
8128059,782689,4263,2,690.28,1380.56
1879942,782689,4317,1,416.97,416.97
3387566,782689,3537,3,882.99,2648.97
5653799,121880,6923,3,392.92,1178.76
5108824,121880,6241,1,658.5,658.5
8309120,121880,5349,3,813.72,2441.16
8624374,121880,5276,3,921.88,2765.64
6310921,729629,4227,2,870.6,1741.2
4503225,729629,5274,2,241.3,482.6
5748395,675225,7786,3,814.77,2444.31
8710874,675225,7454,3,439.61,1318.83
4429637,657580,5448,2,255.02,510.04
6095419,657580,2954,3,938.96,2816.88
7161730,657580,3931,2,517.86,1035.72
9484720,657580,3913,3,499.45,1498.35
4189150,657580,6188,1,71.38,71.38
4634290,574157,4689,3,14.2,42.6
1424912,574157,7759,3,434.9,1304.7
3405575,574157,7060,2,639.95,1279.9
3251297,574157,2846,2,686.65,1373.3
3185545,954316,9351,2,740.81,1481.62
8354772,954316,9089,2,244.82,489.64
5656057,954316,9606,3,655.21,1965.63
5084130,232764,8388,2,910.51,1821.02
1702178,232764,1514,1,543.84,543.84
1486949,926663,9538,3,570.66,1711.98
2530352,926663,4102,3,414.91,1244.73
1103381,992643,3143,2,635.63,1271.26
6801013,992643,4719,2,88.41,176.82
8284109,855039,1279,3,72.65,217.95
6377134,855039,4785,1,886.13,886.13
6891031,659430,6231,1,770.83,770.83
8551718,659430,6521,2,47.97,95.94
6961846,762280,6274,1,693.51,693.51
5814018,762280,6028,2,163.87,327.74
4849855,762280,2484,1,230.09,230.09
7697766,762280,6239,3,873.08,2619.24
3038994,762280,5624,3,619.92,1859.76
1403708,732674,2382,1,336.87,336.87
7094423,732674,4078,2,148.91,297.82
2089342,732674,6331,1,51.95,51.95
9547098,732674,7282,3,928.54,2785.62
5787324,550363,3537,1,882.99,882.99
1246009,550363,1351,2,666.72,1333.44
8572011,550363,8846,1,68.05,68.05
5939877,550363,6541,2,426.43,852.86
2793222,283882,8853,3,440.55,1321.65
8103914,283882,1235,3,190.27,570.81
6769424,344226,7929,1,330.8,330.8
9094375,344226,2382,3,336.87,1010.61
4728652,344226,2572,3,292.27,876.81
2618187,398225,4183,3,845.07,2535.21
7526772,283081,9089,2,244.82,489.64
1533499,283081,1362,2,709.3,1418.6
4854527,283081,3727,1,451.24,451.24
8712361,654983,3143,3,635.63,1906.89
9138108,654983,9858,1,997.49,997.49
6916956,654983,3343,2,471.18,942.36
1279789,654983,6575,3,855.86,2567.58
3657707,793749,4689,2,14.2,28.4
1333711,793749,1984,3,51.61,154.83
3424146,382253,8103,1,692.15,692.15
4996316,382253,1241,2,121.94,243.88
2358686,382253,8144,1,712.21,712.21
5985008,888342,5994,1,917.53,917.53
6030527,888342,5125,3,630.11,1890.33
3410647,888342,4222,2,550.98,1101.96
1525022,888342,6036,2,782.57,1565.14
7474672,888342,1136,3,202.87,608.61
2231584,947866,1522,3,564.44,1693.32
1014177,947866,5957,1,750.9,750.9
8560981,865021,7261,2,482.1,964.2
6029921,865021,4852,2,371.92,743.84
8305870,865021,8709,3,774.01,2322.03
2311370,865021,2704,3,375.08,1125.24
8638018,436838,2772,2,199.08,398.16
2515921,436838,2180,2,523.52,1047.04
3728576,436838,4127,2,896.05,1792.1
8959065,436838,5764,3,330.8,992.4
8918684,436838,3363,1,46.78,46.78
5772117,934647,1788,2,920.02,1840.04
8273814,934647,4933,1,646.37,646.37
2573026,934647,4860,2,366.97,733.94
8465927,934647,1131,3,877.77,2633.31
9036594,687341,5033,1,269.85,269.85
3604316,687341,5553,3,510.24,1530.72
2573940,921526,9147,3,197.24,591.72
8664018,921526,8550,3,632.09,1896.27
2756636,921526,3519,1,802.67,802.67
6164595,921526,6634,3,203.58,610.74
9333719,868435,1765,3,349.89,1049.67
1447767,868435,6188,2,71.38,142.76
9078665,868435,1514,3,543.84,1631.52
6525205,868435,5935,2,649.11,1298.22
5952007,371063,1613,2,876.75,1753.5
9532709,371063,9154,1,846.85,846.85
9922033,371063,5731,1,258.03,258.03
4785845,371063,7054,1,284.13,284.13
2968287,994531,2957,3,348.52,1045.56
8942288,994531,3899,2,270.82,541.64
8132592,994531,8093,2,966.68,1933.36
2916461,994531,1594,2,546.07,1092.14
3254242,510659,1907,1,915.32,915.32
3061051,510659,5553,1,510.24,510.24
5547008,510659,5349,2,813.72,1627.44
5410707,196664,1279,3,72.65,217.95
4359603,196664,6512,1,390.72,390.72
7822067,196664,9147,2,197.24,394.48
1841683,258964,5361,2,668.01,1336.02
4181441,258964,9076,1,620.55,620.55
4671829,460582,3913,3,499.45,1498.35
2936104,460582,4519,1,355.59,355.59
9674779,729293,5221,1,750.98,750.98
6344591,729293,9910,3,464.45,1393.35
3014627,729293,5957,2,750.9,1501.8
5926822,729293,3575,2,951.03,1902.06
3489142,729293,6678,1,840.66,840.66
2318154,979596,5330,2,978.32,1956.64
9062365,468865,1450,2,572.14,1144.28
2503191,468865,3558,3,202.56,607.68
6554739,468865,4078,2,148.91,297.82
3848691,638321,6175,1,174.8,174.8
5483009,638321,3342,3,498.71,1496.13
7340192,638321,5314,2,880.5,1761.0
7667157,464238,9494,2,331.93,663.86
2851076,464238,4719,1,88.41,88.41
8041246,464238,1241,1,121.94,121.94
7720919,464238,6438,2,397.22,794.44
4744137,464238,4230,1,122.25,122.25
1727445,106285,3558,1,202.56,202.56
1959779,106285,9177,2,274.65,549.3
2519806,106285,5431,2,749.18,1498.36
1359506,106285,9307,1,169.21,169.21
7376899,583689,2611,3,394.98,1184.94
5423941,583689,9985,3,621.85,1865.55
8919427,583689,7893,3,172.27,516.81
2306296,583689,9076,2,620.55,1241.1
1571572,109349,1545,2,720.15,1440.3
6662444,109349,4142,1,113.15,113.15
4570575,109349,3947,1,448.9,448.9
2012617,109349,1524,1,575.26,575.26
5310481,884385,1571,3,480.78,1442.34
4169417,884385,8120,1,75.23,75.23
3505612,850814,6175,2,174.8,349.6
4210581,850814,5478,1,550.71,550.71
3525723,850814,8248,1,859.54,859.54
6263845,850814,4732,1,455.79,455.79
9891854,761663,4263,1,690.28,690.28
9979672,276459,3088,2,821.24,1642.48
6071437,276459,6474,1,101.97,101.97
1515200,276459,9177,2,274.65,549.3
3638304,598783,1279,3,72.65,217.95
5332099,598783,6386,2,274.03,548.06
4054311,795748,1016,2,951.66,1903.32
5552540,795748,5321,2,430.85,861.7
2739813,795748,5009,2,16.56,33.12
7526642,795748,7235,2,98.11,196.22
6584851,795748,6966,3,575.4,1726.2
5651885,897578,6175,1,174.8,174.8
4371243,897578,7063,2,517.73,1035.46
5477214,897578,5138,2,14.48,28.96
8476992,654081,1959,1,524.43,524.43
9957842,654081,1233,1,43.38,43.38
9212674,654081,7989,3,526.81,1580.43
1029764,654081,5004,3,415.29,1245.87
5633484,654081,9351,1,740.81,740.81
5603682,137140,7785,1,86.47,86.47
1782975,137140,4510,3,640.78,1922.34
3761014,137140,1684,2,999.11,1998.22
1164826,137140,7510,3,36.76,110.28
7547122,610994,2611,3,394.98,1184.94
2954755,610994,5599,3,816.02,2448.06
6180102,482450,8489,2,918.61,1837.22
5245919,731294,2611,3,394.98,1184.94
8538304,333215,8718,1,858.62,858.62
7387478,333215,5301,2,277.19,554.38
7192040,333215,3088,2,821.24,1642.48
7842540,333215,5732,2,389.57,779.14
3942844,333215,8478,1,688.4,688.4
6715161,238378,8818,1,449.11,449.11
5482497,238378,1131,3,877.77,2633.31
4770463,238378,6706,3,78.9,236.7
2355680,110838,1450,1,572.14,572.14
3111160,110838,8376,2,118.04,236.08
3839954,110838,4323,2,831.83,1663.66
4357865,110838,3342,3,498.71,1496.13
4331334,110838,7405,3,562.73,1688.19
2809483,694393,8285,3,287.92,863.76
2459395,694393,6575,3,855.86,2567.58
5543359,694393,1457,3,556.0,1668.0
6046691,694393,7786,3,814.77,2444.31
4391952,374494,6274,2,693.51,1387.02
6067118,374494,2552,1,95.17,95.17
7129360,374494,9558,1,128.69,128.69
7252471,374494,8649,1,943.39,943.39
1921718,799744,1136,1,202.87,202.87
2963603,799744,7989,3,526.81,1580.43
9288648,711727,7454,2,439.61,879.22
9336012,711727,9338,2,219.57,439.14
8177498,864737,4909,3,990.1,2970.3
9833218,864737,7762,1,46.97,46.97
6513275,864737,9432,2,304.54,609.08
7489130,864737,1462,1,980.82,980.82
1574080,824325,1703,3,470.4,1411.2
6862672,824325,2388,2,247.21,494.42
3840274,305792,5220,2,65.1,130.2
6642753,305792,5609,1,720.8,720.8
3525693,305792,4028,2,715.81,1431.62
9629186,911956,7541,3,762.87,2288.61
9159429,911956,4127,3,896.05,2688.15
4719471,911956,8651,3,114.68,344.04
9398216,911956,6177,3,668.83,2006.49
4104752,813037,8372,1,28.46,28.46
6000897,813037,3342,3,498.71,1496.13
7200047,813037,2602,2,539.41,1078.82
7565774,567936,1871,3,729.44,2188.32
4940818,567936,1334,3,834.24,2502.72
5517610,567936,9494,1,331.93,331.93
4722602,567936,4403,3,262.78,788.34
7433241,308838,7235,1,98.11,98.11
1344894,308838,6274,2,693.51,1387.02
3773413,308838,9944,1,717.19,717.19
2885259,184913,4222,3,550.98,1652.94
2356914,184913,9558,3,128.69,386.07
8624762,553370,4403,3,262.78,788.34
2928350,553370,7785,3,86.47,259.41
9003066,440949,9558,1,128.69,128.69
5415793,440949,2136,2,237.0,474.0
2291316,440949,6274,3,693.51,2080.53
6879554,440949,9184,1,803.95,803.95
8701817,423471,1984,3,51.61,154.83
1256996,423471,6239,3,873.08,2619.24
8731586,869237,8958,1,501.66,501.66
2496533,869237,9079,1,93.07,93.07
5961306,869237,4227,3,870.6,2611.8
9833956,869237,1032,2,537.37,1074.74
2967651,982984,1545,1,720.15,720.15
1653229,333878,4143,3,750.05,2250.15
6680964,333878,2136,1,237.0,237.0
1927198,333878,8718,2,858.62,1717.24
6032449,333878,4263,1,690.28,690.28
1963057,191488,5155,2,925.31,1850.62
2802919,191488,1996,3,385.36,1156.08
7043611,191488,2263,2,791.05,1582.1
3432179,191488,5478,2,550.71,1101.42
7072198,440619,1418,1,688.98,688.98
4666801,440619,1550,1,587.5,587.5
1399745,440619,1828,2,678.64,1357.28
2149817,551974,3165,2,715.0,1430.0
3858962,308527,8113,3,461.47,1384.41
5107927,432095,4143,1,750.05,750.05
6791105,432095,3277,2,125.13,250.26
1746153,432095,9986,2,203.89,407.78
5067554,432095,9432,1,304.54,304.54
2887271,432095,8664,2,89.68,179.36
7617714,808946,6158,2,435.83,871.66
2189472,808946,1241,2,121.94,243.88
7538170,377838,3537,2,882.99,1765.98
9283526,377838,3544,1,41.67,41.67
2052839,377838,2154,2,13.11,26.22
3170204,377838,1313,2,279.37,558.74
4381871,971155,5624,2,619.92,1239.84
2439382,971155,6533,3,490.13,1470.39
7568632,971155,2736,2,109.98,219.96
7746771,140881,1085,1,557.56,557.56
3482945,140881,2127,2,760.3,1520.6
8609947,140881,5732,2,389.57,779.14
2162927,140881,5994,2,917.53,1835.06
2788351,955447,9944,2,717.19,1434.38
9905780,955447,6678,2,840.66,1681.32
5614667,955447,8108,3,828.7,2486.1
1144586,955447,8376,3,118.04,354.12
6183529,955447,2131,1,530.31,530.31
9947772,808357,6451,3,735.49,2206.47
4936461,808357,5125,1,630.11,630.11
3450075,280859,4474,2,555.43,1110.86
2243693,280859,4222,1,550.98,550.98
5323091,280859,3363,2,46.78,93.56
3859089,280859,8144,1,712.21,712.21
4990203,681600,5598,2,987.74,1975.48
9597548,681600,8666,2,257.65,515.3
2288010,681600,5361,3,668.01,2004.03
7300007,453158,1907,2,915.32,1830.64
6524933,453158,3537,3,882.99,2648.97
6879059,453158,6754,1,723.66,723.66
4685062,453158,9184,3,803.95,2411.85
5871447,453158,5598,1,987.74,987.74
9723505,499712,6607,1,335.63,335.63
2926559,499712,2934,2,772.11,1544.22
7852707,292896,6706,3,78.9,236.7
3289326,292896,6451,3,735.49,2206.47
6453267,292896,6004,3,618.2,1854.6
1783248,776276,4087,2,655.82,1311.64
3219143,776276,7063,2,517.73,1035.46
3654322,776276,6188,3,71.38,214.14
4927409,776276,4719,3,88.41,265.23
4897840,776276,3063,3,379.95,1139.85
2055958,716779,1524,2,575.26,1150.52
9182919,423319,6030,3,685.81,2057.43
9704700,423319,4826,2,437.71,875.42
6283648,667892,6423,3,566.18,1698.54
7009896,667892,1871,2,729.44,1458.88
4935493,667892,9538,2,570.66,1141.32
7328142,186823,7121,1,34.29,34.29
9273998,186823,1984,2,51.61,103.22
7256552,186823,8144,2,712.21,1424.42
9269743,521998,6427,2,196.14,392.28
5845281,521998,7245,1,445.85,445.85
6124009,889065,6158,1,435.83,435.83
5871563,889065,6474,1,101.97,101.97
3565407,889065,9538,2,570.66,1141.32
9895426,889065,1524,1,575.26,575.26
5278894,889065,8144,3,712.21,2136.63
7130048,889065,1871,1,729.44,729.44
8238214,802404,4454,3,668.95,2006.85
1296403,802404,9538,1,570.66,570.66
6104089,802404,9351,3,740.81,2222.43
8269696,802404,6045,3,45.23,135.69
1081569,255178,2227,1,91.96,91.96
4011049,255178,2423,1,664.32,664.32
8015016,450086,1085,2,557.56,1115.12
5738610,450086,1461,3,630.88,1892.64
1561093,450086,7359,1,83.91,83.91
5184150,450086,5033,1,269.85,269.85
1790217,450086,9196,3,221.01,663.03
9674768,317811,1682,3,86.78,260.34
1994375,839790,4263,1,690.28,690.28
6964259,839790,3825,1,125.95,125.95
5673656,839790,3187,1,522.81,522.81
7276214,839790,2127,3,760.3,2280.9
2611956,674464,1765,2,349.89,699.78
8047697,674464,1277,1,980.19,980.19
7788193,674464,4084,3,106.73,320.19
7717224,674464,3958,2,444.18,888.36
9673801,767774,8285,1,287.92,287.92
5017474,767774,4778,3,399.4,1198.2
7477770,767774,1061,1,280.59,280.59
8648253,767774,8664,1,89.68,89.68
3006536,640466,4505,3,844.53,2533.59
6460386,640466,4933,3,646.37,1939.11
2286851,812444,4719,3,88.41,265.23
2285643,812444,1343,2,559.24,1118.48
3621551,935438,8044,2,139.19,278.38
3266919,935438,7762,3,46.97,140.91
2591315,935438,8120,1,75.23,75.23
9203513,466847,4227,3,870.6,2611.8
6500201,466847,6918,2,365.93,731.86
6916652,418328,8394,1,262.52,262.52
6261401,418328,7121,1,34.29,34.29
5395944,418328,7057,1,150.08,150.08
6525506,394663,9108,2,367.89,735.78
4055017,394663,7121,3,34.29,102.87
5963868,394663,8846,2,68.05,136.1
8325631,394663,8955,2,500.42,1000.84
3696399,572074,4618,3,492.86,1478.58
7587042,572074,4913,1,525.66,525.66
5829944,572074,1530,1,910.92,910.92
7812884,572074,4084,2,106.73,213.46
6209497,572074,9616,3,463.39,1390.17
8889839,416858,8651,2,114.68,229.36
9011390,416858,8958,3,501.66,1504.98
8216941,745256,9463,1,118.31,118.31
9904422,745256,6533,1,490.13,490.13
4409634,745256,9196,1,221.01,221.01
5964407,216731,1047,1,423.94,423.94
1866811,216731,1889,3,85.74,257.22
9059437,216731,8143,2,355.45,710.9
4786843,216731,1047,1,423.94,423.94
3536782,216731,2702,1,78.03,78.03
3492548,572696,5138,3,14.48,43.44
4107268,572696,2484,2,230.09,460.18
1975326,612021,2914,2,24.44,48.88
2155889,612021,3928,2,43.55,87.1
9190100,612021,6239,1,873.08,873.08
9577130,612021,9558,2,128.69,257.38
1007843,612021,4353,3,92.68,278.04
8191924,298513,1462,3,980.82,2942.46
4346538,946445,9657,1,814.61,814.61
5975709,946445,2166,2,299.82,599.64
5810048,946445,2410,3,623.14,1869.42
4755037,946445,8958,1,501.66,501.66
1553416,689449,4183,2,845.07,1690.14
8088942,689449,6451,2,735.49,1470.98
2309951,689449,8657,2,667.03,1334.06
7320321,689449,9122,3,950.8,2852.4
3487352,501688,7929,3,330.8,992.4
6492657,501688,3063,1,379.95,379.95
2890440,300774,9307,1,169.21,169.21
3652977,300774,4600,3,842.74,2528.22
5311187,747415,6331,1,51.95,51.95
4924870,747415,6386,1,274.03,274.03
3363034,747415,8285,2,287.92,575.84
1693961,747415,2118,2,366.04,732.08
9743182,723149,1263,2,581.64,1163.28
1394477,723149,6423,3,566.18,1698.54
5181131,723149,4403,1,262.78,262.78
2651593,723149,1136,3,202.87,608.61
6731336,723149,8777,3,124.21,372.63
7077487,388131,1371,1,780.23,780.23
1286876,388131,4474,1,555.43,555.43
6919075,388131,1362,3,709.3,2127.9
9774351,388131,9635,1,757.55,757.55
6660940,526538,7629,3,572.1,1716.3
5016077,816856,9910,2,464.45,928.9
1864913,816856,4814,3,680.42,2041.26
1857525,132569,6131,2,138.73,277.46
8824466,132569,9108,3,367.89,1103.67
6527606,132569,7225,2,843.36,1686.72
4697574,132569,9910,3,464.45,1393.35
6793201,132569,3474,1,291.93,291.93
4930153,422223,5994,1,917.53,917.53
7541982,422223,5774,1,658.56,658.56
4360727,422223,5598,3,987.74,2963.22
1764389,795168,7212,3,353.8,1061.4
2717827,795168,9177,3,274.65,823.95
1551072,795168,9079,1,93.07,93.07
8706078,795168,5426,1,760.41,760.41
1556132,833672,2702,1,78.03,78.03
3793043,833672,9432,1,304.54,304.54
8633832,833672,7454,3,439.61,1318.83
4135679,833672,3398,1,50.78,50.78
3360540,833672,7629,1,572.1,572.1
9921227,904594,7199,1,440.4,440.4
9892403,904594,3398,3,50.78,152.34
8825646,904594,5764,3,330.8,992.4
2329295,904594,7225,3,843.36,2530.08
4858195,904594,7777,2,738.13,1476.26
7691000,118430,1461,3,630.88,1892.64
1949247,118430,4059,1,612.8,612.8
1137790,118430,8709,3,774.01,2322.03
2842232,495067,1649,1,505.97,505.97
5791025,495067,1371,3,780.23,2340.69
1424743,495067,4272,2,269.87,539.74
4135578,630761,2954,1,938.96,938.96
2213001,630761,8143,1,355.45,355.45
7777783,862092,9257,3,449.53,1348.59
9954417,862092,4785,1,886.13,886.13
5274005,862092,5478,1,550.71,550.71
1384825,862092,7060,3,639.95,1919.85
7403888,258939,4778,1,399.4,399.4
7881927,258939,6560,2,913.72,1827.44
9850518,258939,5595,2,978.63,1957.26
6009096,258939,1516,3,897.55,2692.65
5394043,258939,3015,3,999.9,2999.7
2903653,849155,8846,3,68.05,204.15
3622513,849155,2423,3,664.32,1992.96
7857427,849155,6521,3,47.97,143.91
9372105,849155,4848,1,769.52,769.52
1116861,642359,8164,2,203.69,407.38
